section,category,brand_a,brand_b,trans_ab,trans_ab_pm,avg_qty_a_when_pair,avg_qty_b_when_pair
STAPLE NEED,1512 - SUGAR,MAHORAHORA,PSM,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1512 - SUGAR,MAHORAHORA,ROSE BRAND,19,6.3333333333333333,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1512 - SUGAR,PSM,ROSE BRAND,432,144.0000000000000000,1.7303571428571429,1.7875000000000000
STAPLE NEED,1512 - SUGAR,PSM,SUS,24,8.0000000000000000,1.7083333333333333,1.7083333333333333
STAPLE NEED,1512 - SUGAR,ROSE BRAND,SUS,32,10.6666666666666667,1.7692307692307692,1.7692307692307692
STAPLE NEED,1513 - FLOUR,KOBE,MAIZENAKU,4,1.3333333333333333,1.2500000000000000,1.00000000000000000000
STAPLE NEED,1513 - FLOUR,KUNCI BIRU,MAIZENAKU,13,4.3333333333333333,1.00000000000000000000,1.0769230769230769
STAPLE NEED,1513 - FLOUR,KUNCI BIRU,MAMA SUKA,15,5.0000000000000000,1.0666666666666667,1.2000000000000000
STAPLE NEED,1513 - FLOUR,KUNCI BIRU,PA TANI,34,11.3333333333333333,1.0588235294117647,1.0588235294117647
STAPLE NEED,1513 - FLOUR,KUNCI BIRU,ROSE BRAND,44,14.6666666666666667,1.1041666666666667,1.1250000000000000
STAPLE NEED,1513 - FLOUR,KUNCI BIRU,SANIA,12,4.0000000000000000,1.5000000000000000,2.0833333333333333
STAPLE NEED,1513 - FLOUR,KUNCI BIRU,SEGITIGA,31,10.3333333333333333,1.3548387096774194,2.2258064516129032
STAPLE NEED,1513 - FLOUR,MAIZENAKU,MAMA SUKA,14,4.6666666666666667,1.1428571428571429,1.2857142857142857
STAPLE NEED,1513 - FLOUR,MAIZENAKU,PA TANI,19,6.3333333333333333,1.0526315789473684,1.00000000000000000000
STAPLE NEED,1513 - FLOUR,MAIZENAKU,ROSE BRAND,18,6.0000000000000000,1.3333333333333333,1.0555555555555556
STAPLE NEED,1513 - FLOUR,MAIZENAKU,SANIA,7,2.3333333333333333,1.1428571428571429,1.2857142857142857
STAPLE NEED,1513 - FLOUR,MAIZENAKU,SEGITIGA,34,11.3333333333333333,1.3235294117647059,1.0588235294117647
STAPLE NEED,1513 - FLOUR,MAMA SUKA,PA TANI,66,22.0000000000000000,1.1764705882352941,1.0294117647058824
STAPLE NEED,1513 - FLOUR,MAMA SUKA,ROSE BRAND,59,19.6666666666666667,1.0781250000000000,1.0312500000000000
STAPLE NEED,1513 - FLOUR,MAMA SUKA,SANIA,51,17.0000000000000000,1.0576923076923077,1.0576923076923077
STAPLE NEED,1513 - FLOUR,MAMA SUKA,SEGITIGA,66,22.0000000000000000,1.2985074626865672,1.0895522388059701
STAPLE NEED,1513 - FLOUR,PA TANI,ROSE BRAND,151,50.3333333333333333,1.0185185185185185,1.0493827160493827
STAPLE NEED,1513 - FLOUR,PA TANI,SANIA,113,37.6666666666666667,1.0265486725663717,1.0884955752212389
STAPLE NEED,1513 - FLOUR,PA TANI,SEGITIGA,112,37.3333333333333333,1.0714285714285714,1.0535714285714286
STAPLE NEED,1513 - FLOUR,ROSE BRAND,SANIA,120,40.0000000000000000,1.0697674418604651,1.0620155038759690
STAPLE NEED,1513 - FLOUR,ROSE BRAND,SEGITIGA,106,35.3333333333333333,1.1171171171171171,1.1171171171171171
STAPLE NEED,1513 - FLOUR,SANIA,SEGITIGA,12,4.0000000000000000,1.7500000000000000,2.5000000000000000
STAPLE NEED,1521 - PALM COOKING OIL,ALFAMART,BIMOLI,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1521 - PALM COOKING OIL,ALFAMART,CAMAR,2,1.00000000000000000000,1.00000000000000000000,1.5000000000000000
STAPLE NEED,1521 - PALM COOKING OIL,ALFAMART,FILMA,1,0.33333333333333333333,2.0000000000000000,2.0000000000000000
STAPLE NEED,1521 - PALM COOKING OIL,ALFAMART,HARUMAS,12,4.0000000000000000,1.2500000000000000,1.0833333333333333
STAPLE NEED,1521 - PALM COOKING OIL,ALFAMART,SANIA,3,1.00000000000000000000,1.3333333333333333,1.3333333333333333
STAPLE NEED,1521 - PALM COOKING OIL,ALFAMART,SOVIA,4,1.3333333333333333,1.5000000000000000,1.7500000000000000
STAPLE NEED,1521 - PALM COOKING OIL,ALFAMART,SUNCO,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1521 - PALM COOKING OIL,ALFAMART,TROPICAL,4,1.3333333333333333,1.2500000000000000,1.00000000000000000000
STAPLE NEED,1521 - PALM COOKING OIL,BIMOLI,CAMAR,6,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1521 - PALM COOKING OIL,BIMOLI,FILMA,19,6.3333333333333333,2.1428571428571429,2.0952380952380952
STAPLE NEED,1521 - PALM COOKING OIL,BIMOLI,FORTUNE,36,12.0000000000000000,1.4444444444444444,1.2222222222222222
STAPLE NEED,1521 - PALM COOKING OIL,BIMOLI,HARUMAS,12,4.0000000000000000,1.3333333333333333,1.3333333333333333
STAPLE NEED,1521 - PALM COOKING OIL,BIMOLI,SANIA,58,19.3333333333333333,2.1333333333333333,2.1166666666666667
STAPLE NEED,1521 - PALM COOKING OIL,BIMOLI,SOVIA,16,5.3333333333333333,1.2500000000000000,1.4375000000000000
STAPLE NEED,1521 - PALM COOKING OIL,BIMOLI,SUNCO,116,38.6666666666666667,2.1764705882352941,2.4369747899159664
STAPLE NEED,1521 - PALM COOKING OIL,BIMOLI,TROPICAL,87,29.0000000000000000,2.2150537634408602,2.3440860215053763
STAPLE NEED,1521 - PALM COOKING OIL,CAMAR,FILMA,2,0.66666666666666666667,1.5000000000000000,1.00000000000000000000
STAPLE NEED,1521 - PALM COOKING OIL,CAMAR,FORTUNE,7,2.3333333333333333,1.8571428571428571,1.8571428571428571
STAPLE NEED,1521 - PALM COOKING OIL,CAMAR,HARUMAS,28,9.3333333333333333,2.7142857142857143,3.1428571428571429
STAPLE NEED,1521 - PALM COOKING OIL,CAMAR,SANIA,16,5.3333333333333333,1.5000000000000000,1.6875000000000000
STAPLE NEED,1521 - PALM COOKING OIL,CAMAR,SOVIA,21,7.0000000000000000,2.0000000000000000,1.9047619047619048
STAPLE NEED,1521 - PALM COOKING OIL,CAMAR,SUNCO,16,5.3333333333333333,1.4375000000000000,1.5625000000000000
STAPLE NEED,1521 - PALM COOKING OIL,CAMAR,TROPICAL,10,3.3333333333333333,1.1000000000000000,1.1000000000000000
STAPLE NEED,1521 - PALM COOKING OIL,FILMA,FORTUNE,14,4.6666666666666667,2.0000000000000000,1.6428571428571429
STAPLE NEED,1521 - PALM COOKING OIL,FILMA,HARUMAS,3,1.5000000000000000,1.3333333333333333,1.00000000000000000000
STAPLE NEED,1521 - PALM COOKING OIL,FILMA,SANIA,36,12.0000000000000000,1.6388888888888889,1.6111111111111111
STAPLE NEED,1521 - PALM COOKING OIL,FILMA,SOVIA,9,3.0000000000000000,2.8888888888888889,3.1111111111111111
STAPLE NEED,1521 - PALM COOKING OIL,FILMA,SUNCO,99,33.0000000000000000,2.7171717171717172,2.9393939393939394
STAPLE NEED,1521 - PALM COOKING OIL,FILMA,TROPICAL,79,26.3333333333333333,2.3500000000000000,2.3125000000000000
STAPLE NEED,1521 - PALM COOKING OIL,FORTUNE,HARUMAS,14,4.6666666666666667,1.7857142857142857,2.3571428571428571
STAPLE NEED,1521 - PALM COOKING OIL,FORTUNE,SANIA,61,20.3333333333333333,1.8225806451612903,1.8709677419354839
STAPLE NEED,1521 - PALM COOKING OIL,FORTUNE,SOVIA,29,9.6666666666666667,1.7931034482758621,1.8275862068965517
STAPLE NEED,1521 - PALM COOKING OIL,FORTUNE,SUNCO,45,15.0000000000000000,1.4666666666666667,1.5555555555555556
STAPLE NEED,1521 - PALM COOKING OIL,FORTUNE,TROPICAL,34,11.3333333333333333,1.2058823529411765,1.1176470588235294
STAPLE NEED,1521 - PALM COOKING OIL,HARUMAS,SANIA,31,10.3333333333333333,1.4193548387096774,1.3548387096774194
STAPLE NEED,1521 - PALM COOKING OIL,HARUMAS,SOVIA,33,11.0000000000000000,1.8181818181818182,2.0000000000000000
STAPLE NEED,1521 - PALM COOKING OIL,HARUMAS,SUNCO,23,7.6666666666666667,1.6086956521739130,1.8695652173913043
STAPLE NEED,1521 - PALM COOKING OIL,HARUMAS,TROPICAL,21,7.0000000000000000,1.1904761904761905,1.2380952380952381
STAPLE NEED,1521 - PALM COOKING OIL,SANIA,SOVIA,89,29.6666666666666667,1.7000000000000000,1.5777777777777778
STAPLE NEED,1521 - PALM COOKING OIL,SANIA,SUNCO,147,49.0000000000000000,1.5167785234899329,1.7248322147651007
STAPLE NEED,1521 - PALM COOKING OIL,SANIA,TROPICAL,129,43.0000000000000000,1.7686567164179104,1.6791044776119403
STAPLE NEED,1521 - PALM COOKING OIL,SOVIA,SUNCO,46,15.3333333333333333,1.6086956521739130,1.8478260869565217
STAPLE NEED,1521 - PALM COOKING OIL,SOVIA,TROPICAL,35,11.6666666666666667,1.5428571428571429,1.5714285714285714
STAPLE NEED,1521 - PALM COOKING OIL,SUNCO,TROPICAL,325,108.3333333333333333,1.8060606060606061,1.7181818181818182
STAPLE NEED,1522 - OTHER COOKING OIL,BERTOLLI,DOUGO,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1522 - OTHER COOKING OIL,DOUGO,MAZOLA,1,0.50000000000000000000,1.00000000000000000000,2.0000000000000000
STAPLE NEED,1522 - OTHER COOKING OIL,IKAN DORANG,SANIA,1,0.33333333333333333333,3.0000000000000000,1.00000000000000000000
STAPLE NEED,1522 - OTHER COOKING OIL,IKAN DORANG,TROPICANA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1522 - OTHER COOKING OIL,MAZOLA,SANIA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1523 - MARGARINE & BUTTER,5 IN 1 ,BLUE BAND,61,20.3333333333333333,1.1428571428571429,1.1904761904761905
STAPLE NEED,1523 - MARGARINE & BUTTER,5 IN 1 ,FILMA,15,5.0000000000000000,1.3333333333333333,1.4000000000000000
STAPLE NEED,1523 - MARGARINE & BUTTER,5 IN 1 ,FORVITA,15,5.0000000000000000,1.2000000000000000,1.5333333333333333
STAPLE NEED,1523 - MARGARINE & BUTTER,5 IN 1 ,PALMIA,12,4.0000000000000000,1.3333333333333333,1.2500000000000000
STAPLE NEED,1523 - MARGARINE & BUTTER,BLUE BAND,FILMA,59,19.6666666666666667,1.4461538461538462,1.5230769230769231
STAPLE NEED,1523 - MARGARINE & BUTTER,BLUE BAND,FORVITA,50,16.6666666666666667,1.6140350877192982,1.3859649122807018
STAPLE NEED,1523 - MARGARINE & BUTTER,BLUE BAND,PALMIA,24,8.0000000000000000,1.6666666666666667,1.6666666666666667
STAPLE NEED,1523 - MARGARINE & BUTTER,FILMA,FORVITA,64,21.3333333333333333,1.7014925373134328,1.5373134328358209
STAPLE NEED,1523 - MARGARINE & BUTTER,FILMA,PALMIA,25,8.3333333333333333,1.4400000000000000,1.8000000000000000
STAPLE NEED,1523 - MARGARINE & BUTTER,FORVITA,PALMIA,19,6.3333333333333333,1.4000000000000000,1.3500000000000000
STAPLE NEED,1611 - POWDER JELLY,NUTRIJELL,SWALLOW,261,87.0000000000000000,1.3376963350785340,1.6623036649214660
STAPLE NEED,1612 - PROCESSED PUDDING,HAAN,MOM'S RECIPE,23,7.6666666666666667,1.1428571428571429,1.0714285714285714
STAPLE NEED,1612 - PROCESSED PUDDING,HAAN,MY VLA,98,32.6666666666666667,1.3061224489795918,1.2142857142857143
STAPLE NEED,1612 - PROCESSED PUDDING,HAAN,NUTRIJELL,67,22.3333333333333333,1.2531645569620253,1.2151898734177215
STAPLE NEED,1612 - PROCESSED PUDDING,MOM'S RECIPE,MY VLA,86,28.6666666666666667,1.1428571428571429,1.3809523809523810
STAPLE NEED,1612 - PROCESSED PUDDING,MOM'S RECIPE,NUTRIJELL,191,63.6666666666666667,1.0893617021276596,1.6042553191489362
STAPLE NEED,1612 - PROCESSED PUDDING,MOM'S RECIPE,PONDAN,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1612 - PROCESSED PUDDING,MY VLA,NUTRIJELL,314,104.6666666666666667,1.3184210526315789,1.2342105263157895
STAPLE NEED,1622 - COLOURING & FLAVOURING,COLATTA,KOEPOE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1622 - COLOURING & FLAVOURING,COLATTA,VAN HOUTEN,22,7.3333333333333333,1.2272727272727273,1.00000000000000000000
STAPLE NEED,1624 - INSTANT PROCESS FOOD,HAAN,PONDAN,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1624 - INSTANT PROCESS FOOD,NUTRICAKE,PONDAN,18,6.0000000000000000,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1625 - COCONUT MILK,FIBER CREME,KARA,31,10.3333333333333333,1.1612903225806452,1.8387096774193548
STAPLE NEED,1625 - COCONUT MILK,FIBER CREME,MAMA KOKO,10,3.3333333333333333,1.00000000000000000000,1.9000000000000000
STAPLE NEED,1625 - COCONUT MILK,FIBER CREME,SASA,23,7.6666666666666667,1.2083333333333333,1.8750000000000000
STAPLE NEED,1625 - COCONUT MILK,KARA,MAMA KOKO,31,10.3333333333333333,1.3939393939393939,1.8181818181818182
STAPLE NEED,1625 - COCONUT MILK,KARA,SASA,184,61.3333333333333333,1.9689119170984456,1.7616580310880829
STAPLE NEED,1625 - COCONUT MILK,MAMA KOKO,SASA,47,15.6666666666666667,1.2448979591836735,1.1632653061224490
STAPLE NEED,1711 - MSG ( MONO SODIUM GLUTAMATE ),AJINOMOTO,SASA,9,3.0000000000000000,1.1111111111111111,1.00000000000000000000
STAPLE NEED,1712 - SALT,ALFAMART,DOLPIN,2,0.66666666666666666667,1.5000000000000000,1.00000000000000000000
STAPLE NEED,1712 - SALT,DOLPIN,KAPAL,2,0.66666666666666666667,1.00000000000000000000,1.5000000000000000
STAPLE NEED,1712 - SALT,DOLPIN,REFINA,6,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1712 - SALT,KAPAL,REFINA,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1713 - SPICES,ALFAMART,KOEPOE,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1713 - SPICES,ALFAMART,LADAKU,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1713 - SPICES,DESAKU,JAY'S,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1713 - SPICES,DESAKU,KOEPOE,2,0.66666666666666666667,2.0000000000000000,1.00000000000000000000
STAPLE NEED,1713 - SPICES,JAY'S,KOEPOE,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1713 - SPICES,KOEPOE,LADAKU,1,0.50000000000000000000,1.00000000000000000000,3.0000000000000000
STAPLE NEED,1714 - STOCK SOUP,MAGGI,SEDAAP,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1714 - STOCK SOUP,MASAKO,ROYCO,67,22.3333333333333333,1.1000000000000000,1.0285714285714286
STAPLE NEED,1714 - STOCK SOUP,MASAKO,SEDAAP,17,5.6666666666666667,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1714 - STOCK SOUP,MASAKO,TOTOLE,59,19.6666666666666667,1.0166666666666667,1.3000000000000000
STAPLE NEED,1714 - STOCK SOUP,ROYCO,SEDAAP,11,3.6666666666666667,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1714 - STOCK SOUP,ROYCO,TOTOLE,166,55.3333333333333333,1.0350877192982456,1.2807017543859649
STAPLE NEED,1714 - STOCK SOUP,SEDAAP,TOTOLE,18,6.0000000000000000,1.0500000000000000,1.2000000000000000
STAPLE NEED,1715 - MEAL MAKER,BAMBOE,INDOFOOD,41,13.6666666666666667,1.1153846153846154,1.3461538461538462
STAPLE NEED,1715 - MEAL MAKER,BAMBOE,KOBE,10,3.3333333333333333,1.0909090909090909,1.3636363636363636
STAPLE NEED,1715 - MEAL MAKER,BAMBOE,RACIK,19,6.3333333333333333,1.0416666666666667,1.2083333333333333
STAPLE NEED,1715 - MEAL MAKER,BAMBOE,RASAMASA,5,1.6666666666666667,1.00000000000000000000,2.2000000000000000
STAPLE NEED,1715 - MEAL MAKER,BAMBOE,ROYCO,7,2.3333333333333333,1.1250000000000000,1.1250000000000000
STAPLE NEED,1715 - MEAL MAKER,BAMBOE,SAJIKU,8,2.6666666666666667,1.1111111111111111,1.4444444444444444
STAPLE NEED,1715 - MEAL MAKER,BAMBOE,SASA,6,2.0000000000000000,1.00000000000000000000,1.2500000000000000
STAPLE NEED,1715 - MEAL MAKER,BAMBOE,SASAHOUSE,5,1.6666666666666667,1.00000000000000000000,1.2000000000000000
STAPLE NEED,1715 - MEAL MAKER,BLUE BAND,SAJIKU,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1715 - MEAL MAKER,BLUE BAND,SASAHOUSE,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1715 - MEAL MAKER,INDOFOOD,KOBE,32,10.6666666666666667,1.1666666666666667,1.4166666666666667
STAPLE NEED,1715 - MEAL MAKER,INDOFOOD,RACIK,107,35.6666666666666667,1.1566265060240964,1.5602409638554217
STAPLE NEED,1715 - MEAL MAKER,INDOFOOD,RASAMASA,37,12.3333333333333333,1.2363636363636364,1.3636363636363636
STAPLE NEED,1715 - MEAL MAKER,INDOFOOD,ROYCO,13,4.3333333333333333,1.1538461538461538,1.1538461538461538
STAPLE NEED,1715 - MEAL MAKER,INDOFOOD,SAJIKU,30,10.0000000000000000,1.0888888888888889,1.2888888888888889
STAPLE NEED,1715 - MEAL MAKER,INDOFOOD,SASA,16,5.3333333333333333,1.1333333333333333,1.4000000000000000
STAPLE NEED,1715 - MEAL MAKER,INDOFOOD,SASAHOUSE,19,6.3333333333333333,1.1600000000000000,1.1200000000000000
STAPLE NEED,1715 - MEAL MAKER,KOBE,LAHAP BARENG,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1715 - MEAL MAKER,KOBE,RACIK,95,31.6666666666666667,1.4311926605504587,1.3577981651376147
STAPLE NEED,1715 - MEAL MAKER,KOBE,RASAMASA,21,7.0000000000000000,1.6060606060606061,1.6060606060606061
STAPLE NEED,1715 - MEAL MAKER,KOBE,ROYCO,12,4.0000000000000000,1.7500000000000000,1.6666666666666667
STAPLE NEED,1715 - MEAL MAKER,KOBE,SAJIKU,117,39.0000000000000000,1.4074074074074074,1.3703703703703704
STAPLE NEED,1715 - MEAL MAKER,KOBE,SASA,52,17.3333333333333333,1.2586206896551724,1.3448275862068966
STAPLE NEED,1715 - MEAL MAKER,KOBE,SASAHOUSE,11,3.6666666666666667,1.4545454545454545,1.1818181818181818
STAPLE NEED,1715 - MEAL MAKER,RACIK,RASAMASA,24,8.0000000000000000,1.3529411764705882,1.7058823529411765
STAPLE NEED,1715 - MEAL MAKER,RACIK,ROYCO,9,3.0000000000000000,1.6000000000000000,1.3000000000000000
STAPLE NEED,1715 - MEAL MAKER,RACIK,SAJIKU,123,41.0000000000000000,1.3141025641025641,1.2820512820512821
STAPLE NEED,1715 - MEAL MAKER,RACIK,SASA,70,23.3333333333333333,1.6419753086419753,1.5308641975308642
STAPLE NEED,1715 - MEAL MAKER,RACIK,SASAHOUSE,12,4.0000000000000000,1.0714285714285714,1.2142857142857143
STAPLE NEED,1715 - MEAL MAKER,RASAMASA,ROYCO,4,1.3333333333333333,2.5000000000000000,1.8333333333333333
STAPLE NEED,1715 - MEAL MAKER,RASAMASA,SAJIKU,9,3.0000000000000000,1.9230769230769231,1.3076923076923077
STAPLE NEED,1715 - MEAL MAKER,RASAMASA,SASA,16,5.3333333333333333,1.3461538461538462,1.1153846153846154
STAPLE NEED,1715 - MEAL MAKER,RASAMASA,SASAHOUSE,2,1.00000000000000000000,2.3333333333333333,1.00000000000000000000
STAPLE NEED,1715 - MEAL MAKER,ROYCO,SAJIKU,12,4.0000000000000000,1.2307692307692308,1.3846153846153846
STAPLE NEED,1715 - MEAL MAKER,ROYCO,SASA,6,2.0000000000000000,1.1250000000000000,1.5000000000000000
STAPLE NEED,1715 - MEAL MAKER,ROYCO,SASAHOUSE,8,2.6666666666666667,1.3750000000000000,1.1250000000000000
STAPLE NEED,1715 - MEAL MAKER,SAJIKU,SASA,27,9.0000000000000000,1.4848484848484848,1.5151515151515152
STAPLE NEED,1715 - MEAL MAKER,SAJIKU,SASAHOUSE,12,4.0000000000000000,1.4615384615384615,1.3076923076923077
STAPLE NEED,1715 - MEAL MAKER,SASA,SASAHOUSE,11,3.6666666666666667,1.3636363636363636,1.0909090909090909
STAPLE NEED,1715 - MEAL MAKER,SASAHOUSE,TUDUNG,1,0.33333333333333333333,1.00000000000000000000,4.0000000000000000
STAPLE NEED,1716 - FLOUR SEASONING,KOBE,RACIK,23,7.6666666666666667,1.2083333333333333,1.0833333333333333
STAPLE NEED,1716 - FLOUR SEASONING,KOBE,SAJIKU,24,8.0000000000000000,1.4074074074074074,1.2962962962962963
STAPLE NEED,1716 - FLOUR SEASONING,KOBE,SASA,270,90.0000000000000000,1.3181818181818182,1.3238636363636364
STAPLE NEED,1716 - FLOUR SEASONING,PONDAN,TUDUNG,1,0.33333333333333333333,2.0000000000000000,2.0000000000000000
STAPLE NEED,1716 - FLOUR SEASONING,RACIK,SAJIKU,6,2.0000000000000000,1.3333333333333333,1.1666666666666667
STAPLE NEED,1716 - FLOUR SEASONING,RACIK,SASA,78,26.0000000000000000,1.1157894736842105,1.2315789473684211
STAPLE NEED,1716 - FLOUR SEASONING,SAJIKU,SASA,73,24.3333333333333333,1.1309523809523810,1.1904761904761905
STAPLE NEED,1716 - FLOUR SEASONING,SASA,TUDUNG,2,0.66666666666666666667,1.00000000000000000000,4.0000000000000000
STAPLE NEED,"1717 - SHRIMP PASTE, PEANUT SAUCE AND OTHER",ABC,ALFAMART,2,0.66666666666666666667,1.00000000000000000000,2.3333333333333333
STAPLE NEED,"1717 - SHRIMP PASTE, PEANUT SAUCE AND OTHER",ABC,INDOFOOD,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1721 - CHILLI,ABC,BONCABE,63,21.0000000000000000,1.1081081081081081,1.1351351351351351
STAPLE NEED,1721 - CHILLI,ABC,DELMONTE,51,17.0000000000000000,1.2631578947368421,1.3157894736842105
STAPLE NEED,1721 - CHILLI,ABC,DUA BELIBIS,44,14.6666666666666667,1.2000000000000000,1.1800000000000000
STAPLE NEED,1721 - CHILLI,ABC,HEINZ,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1721 - CHILLI,ABC,INDOFOOD,62,20.6666666666666667,1.4366197183098592,1.1971830985915493
STAPLE NEED,1721 - CHILLI,ABC,MAMA SUKA,38,12.6666666666666667,1.0909090909090909,1.1363636363636364
STAPLE NEED,1721 - CHILLI,ABC,SASA,13,4.3333333333333333,1.6000000000000000,1.0666666666666667
STAPLE NEED,1721 - CHILLI,ABC,ULEG,24,8.0000000000000000,1.3600000000000000,1.3200000000000000
STAPLE NEED,1721 - CHILLI,BONCABE,DELMONTE,21,7.0000000000000000,1.0384615384615385,1.0384615384615385
STAPLE NEED,1721 - CHILLI,BONCABE,DUA BELIBIS,24,8.0000000000000000,1.0714285714285714,1.3928571428571429
STAPLE NEED,1721 - CHILLI,BONCABE,INDOFOOD,80,26.6666666666666667,1.00000000000000000000,1.0370370370370370
STAPLE NEED,1721 - CHILLI,BONCABE,MAMA SUKA,49,16.3333333333333333,1.0943396226415094,1.0377358490566038
STAPLE NEED,1721 - CHILLI,BONCABE,SASA,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1721 - CHILLI,BONCABE,ULEG,19,6.3333333333333333,1.2380952380952381,1.2380952380952381
STAPLE NEED,1721 - CHILLI,DELMONTE,DUA BELIBIS,33,11.0000000000000000,1.3428571428571429,1.2857142857142857
STAPLE NEED,1721 - CHILLI,DELMONTE,FINNA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1721 - CHILLI,DELMONTE,HEINZ,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1721 - CHILLI,DELMONTE,INDOFOOD,34,11.3333333333333333,1.6216216216216216,1.2702702702702703
STAPLE NEED,1721 - CHILLI,DELMONTE,MAMA SUKA,24,8.0000000000000000,1.0416666666666667,1.0416666666666667
STAPLE NEED,1721 - CHILLI,DELMONTE,SASA,13,4.3333333333333333,1.3076923076923077,1.1538461538461538
STAPLE NEED,1721 - CHILLI,DELMONTE,ULEG,10,3.3333333333333333,1.1000000000000000,1.2000000000000000
STAPLE NEED,1721 - CHILLI,DUA BELIBIS,HEINZ,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1721 - CHILLI,DUA BELIBIS,INDOFOOD,40,13.3333333333333333,1.1000000000000000,1.0750000000000000
STAPLE NEED,1721 - CHILLI,DUA BELIBIS,LAHAP BARENG,2,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1721 - CHILLI,DUA BELIBIS,MAMA SUKA,22,7.3333333333333333,1.2173913043478261,1.0869565217391304
STAPLE NEED,1721 - CHILLI,DUA BELIBIS,SASA,8,2.6666666666666667,1.00000000000000000000,1.2222222222222222
STAPLE NEED,1721 - CHILLI,DUA BELIBIS,ULEG,12,4.0000000000000000,1.0833333333333333,1.1666666666666667
STAPLE NEED,1721 - CHILLI,FINNA,HEINZ,1,0.50000000000000000000,3.0000000000000000,1.00000000000000000000
STAPLE NEED,1721 - CHILLI,INDOFOOD,MAMA SUKA,55,18.3333333333333333,1.0169491525423729,1.0338983050847458
STAPLE NEED,1721 - CHILLI,INDOFOOD,SASA,6,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1721 - CHILLI,INDOFOOD,ULEG,33,11.0000000000000000,1.0882352941176471,1.0294117647058824
STAPLE NEED,1721 - CHILLI,MAMA SUKA,SASA,6,2.0000000000000000,1.00000000000000000000,1.3333333333333333
STAPLE NEED,1721 - CHILLI,MAMA SUKA,ULEG,13,4.3333333333333333,1.0714285714285714,1.2142857142857143
STAPLE NEED,1721 - CHILLI,SASA,ULEG,4,1.3333333333333333,1.2500000000000000,1.2500000000000000
STAPLE NEED,1722 - TOMATO,ABC,DELMONTE,5,1.6666666666666667,1.00000000000000000000,1.2000000000000000
STAPLE NEED,1722 - TOMATO,ABC,HEINZ,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
STAPLE NEED,1722 - TOMATO,ABC,LA FONTE,6,2.0000000000000000,1.00000000000000000000,1.1666666666666667
STAPLE NEED,1722 - TOMATO,DELMONTE,HEINZ,8,2.6666666666666667,1.1111111111111111,1.3333333333333333
STAPLE NEED,1722 - TOMATO,DELMONTE,LA FONTE,78,26.0000000000000000,1.1111111111111111,1.0777777777777778
STAPLE NEED,1722 - TOMATO,HEINZ,LA FONTE,6,2.0000000000000000,1.1428571428571429,1.00000000000000000000
STAPLE NEED,1723 - SOY SAUCE,ABC,BANGO,201,67.0000000000000000,1.4106280193236715,1.5700483091787440
STAPLE NEED,1723 - SOY SAUCE,ABC,HATI ANGSA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
